"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"21","岐阜県","21201","岐阜市","212010565002","加納水野町二丁目","35.408882","136.752453","1","3"
"21","岐阜県","21201","岐阜市","212010565003","加納水野町三丁目","35.408983","136.751739","1","3"
"21","岐阜県","21201","岐阜市","212010565004","加納水野町四丁目","35.408167","136.753278","1","3"
"21","岐阜県","21201","岐阜市","212010565005","加納水野町五丁目","35.408039","136.753783","1","3"
"21","岐阜県","21201","岐阜市","212010566000","加納南広江町","35.406132","136.762731","1","1"
"21","岐阜県","21201","岐阜市","212010567001","加納村松町一丁目","35.405565","136.751924","1","3"
"21","岐阜県","21201","岐阜市","212010567002","加納村松町二丁目","35.403110","136.751611","1","3"
"21","岐阜県","21201","岐阜市","212010567003","加納村松町三丁目","35.402136","136.751015","1","3"
"21","岐阜県","21201","岐阜市","212010567004","加納村松町四丁目","35.400971","136.750947","1","3"
"21","岐阜県","21201","岐阜市","212010568000","加納柳町","35.404312","136.765660","1","1"
"21","岐阜県","21201","岐阜市","212010569001","加納矢場町一丁目","35.399892","136.756699","1","3"
"21","岐阜県","21201","岐阜市","212010569002","加納矢場町二丁目","35.398248","136.755905","1","3"
"21","岐阜県","21201","岐阜市","212010570001","加納竜興町一丁目","35.400250","136.750612","1","3"
"21","岐阜県","21201","岐阜市","212010570002","加納竜興町二丁目","35.400291","136.749422","1","3"
"21","岐阜県","21201","岐阜市","212010570003","加納竜興町三丁目","35.400937","136.748252","1","3"
"21","岐阜県","21201","岐阜市","212010571000","渋谷町","35.403622","136.766132","1","1"
"21","岐阜県","21201","岐阜市","212010573001","則武西一丁目","35.441510","136.735295","1","3"
"21","岐阜県","21201","岐阜市","212010573002","則武西二丁目","35.444207","136.736663","1","3"
"21","岐阜県","21201","岐阜市","212010574001","則武中一丁目","35.438785","136.744529","1","3"
"21","岐阜県","21201","岐阜市","212010574002","則武中二丁目","35.440847","136.740227","1","3"
"21","岐阜県","21201","岐阜市","212010574003","則武中三丁目","35.443374","136.739658","1","3"
"21","岐阜県","21201","岐阜市","212010574004","則武中四丁目","35.442044","136.742889","1","3"
"21","岐阜県","21201","岐阜市","212010575000","打越","35.468277","136.761395","1","1"
"21","岐阜県","21201","岐阜市","212010576000","上土居","35.463932","136.766226","1","1"
